MutAd	2371
Xkr4	0
Rp1	0
Sox17	0
Mrpl15	934
Lypla1	1104
Tcea1	2654
Rgs20	127
Atp6v1h	1362
Oprk1	0
Npbwr1	0
Rb1cc1	658
Alkal1	0
St18	0
Pcmtd1	173
Sntg1	36
Rrs1	2750
Adhfe1	9
2610203C22Rik	0
Vxn	0
Mybl1	201
Vcpip1	744
1700034P13Rik	2
Sgk3	139
Mcmdc2	0
Snhg6	487
Snord87	11
Tcf24	179
Ppp1r42	0
Cops5	1558
Cspp1	263
Arfgef1	3133
Cpa6	0
Mir467e	0
Prex2	0
A830018L16Rik	0
Mir6341	0
Gm17644	0
Sulf1	0
Slco5a1	0
Prdm14	0
Ncoa2	784
Tram1	1775
Lactb2	554
Xkr9	0
Gm5523	23
Eya1	60
Msc	0
Trpa1	0
Kcnb2	0
Terf1	558
Sbspon	1
4930444P10Rik	0
Rpl7	10487
Rdh10	274
Stau2	299
Ube2w	722
Eloc	1386
D030040B21Rik	3
Tmem70	912
Ly96	63
Jph1	742
Gdap1	0
Pi15	0
Gm16070	0
Crispld1	6
Crisp4	0
Defb44-ps	0
Defb18	0
Defb41	0
Gm15825	0
Tfap2d	0
Tfap2b	0
Pkhd1	0
4930486I03Rik	0
Lincmd1	0
Mir206	0
Mir133b	0
Il17a	0
Il17f	0
Mcm3	4794
6720483E21Rik	1
Paqr8	18
Efhc1	0
Tram2	114
Tmem14a	19
Gsta3	2
Gm4956	0
Khdc1a	0
Khdc1c	0
Khdc1b	0
Kcnq5	345
Rims1	0
Gm7759	0
4933415F23Rik	0
Mir30a	0
Mir30c-2	0
Ogfrl1	280
Gm28822	0
B3gat2	4
Smap1	486
Sdhaf4	111
Fam135a	507
Col9a1	5
Col19a1	0
Lmbrd1	518
Adgrb3	0
Gm20172	0
4931408C20Rik	0
Gm5524	0
Gm597	0
Mir6342	0
Gm31465	0
Phf3	1497
Ptp4a1	98
Gm13363	0
Gm29669	0
4931428L18Rik	0
Lgsn	0
Pih1d3	0
Gm4850	0
Khdrbs2	76
Gm9839	5
Gm5415	2
Prim2	456
1700001G17Rik	13
Gm32229	0
Rab23	506
Bag2	796
Zfp451	449
Gm15455	21
Bend6	19
Dst	4604
Mir6896	0
Mir5103	0
Ccdc115	432
Imp4	1108
Ptpn18	0
Prss39	0
Cfc1	0
Prss40	0
Amer3	0
AA619741	0
Arhgef4	13
Fam168b	3363
Plekhb2	759
Hs6st1	490
Uggt1	3091
Mir6897	0
Neurl3	0
Arid5a	203
Kansl3	815
Mir6898	0
Fer1l5	35
Lman2l	173
Cnnm4	317
Cnnm3	233
Ankrd23	22
Ankrd39	69
Sema4c	256
Fam178b	0
Cox5b	1353
Actr1b	1270
4933424G06Rik	0
Zap70	0
Tmem131	2169
Cnga3	5
Inpp4a	134
Coa5	1374
Unc50	334
Mgat4a	141
4930594C11Rik	7
2010300C02Rik	0
Tsga10	22
Lipt1	84
Mitd1	87
Mrpl30	696
Lyg2	0
Lyg1	0
Txndc9	838
Eif5b	2862
Rev1	354
Gm5099	0
Aff3	4
Lonrf2	0
Chst10	0
Nms	0
Pdcl3	688
Mir6349	0
Npas2	0
Rpl31	3219
Tbc1d8	8
Cnot11	530
Snord89	0
Rnf149	844
Creg2	0
Rfx8	0
Gm3646	0
1700066B17Rik	0
Map4k4	3275
Gm16894	0
Il1r2	0
Il1r1	20
Il1rl2	0
Il1rl1	5794
Il18r1	0
Il18rap	2
Slc9a4	0
Slc9a2	0
Mfsd9	21
Tmem182	0
4930448I06Rik	0
Pantr1	1
Pou3f3	20
2900092D14Rik	1
Pantr2	0
Dalir	0
Mrps9	658
Gpr45	0
Tgfbrap1	517
AI597479	395
Fhl2	461
Nck2	179
1500015O10Rik	0
Uxs1	583
Tpp2	2301
Mettl21c	0
Tex30	397
Kdelc1	691
Bivm	426
Ercc5	194
Mettl21e	0
Gulp1	182
4930521E06Rik	0
Col3a1	4132
Col5a2	334
Wdr75	1936
Slc40a1	0
Stk-ps2	0
Dnah7b	4
Dnah7c	2
Slc39a10	771
Mir6350	0
C230029F24Rik	0
Tmeff2	0
9330175M20Rik	0
Cavin2	10
Nabp1	221
Gm17767	0
Myo1b	682
Stat4	0
Stat1	347
Gls	3895
Nab1	1018
Gm28178	0
Nemp2	43
Mfsd6	10
Inpp1	136
Hibch	227
1700019D03Rik	0
Mstn	0
1700019A02Rik	0
Pms1	167
Ormdl1	209
Osgepl1	100
Asnsd1	618
Asdurf	0
Dnah7a	0
Stk17b	190
Hecw2	0
Mir7681	0
Ccdc150	0
Gtf3c3	110
Pgap1	101
Ankrd44	134
Sf3b1	4052
Coq10b	319
Hspd1	17151
Hspe1	2554
Mob4	739
Rftn2	4
Mars2	259
Boll	0
Plcl1	103
9130227L01Rik	0
1700003I22Rik	0
Hsfy2	0
Satb2	342
9130024F11Rik	56
BC055402	0
4930558J18Rik	32
1700066M21Rik	190
Tyw5	111
Maip1	235
Spats2l	0
Kctd18	113
Sgo2a	826
Aox1	25
Aox3	0
Aox4	0
Aox2	2
Bzw1	6122
Clk1	695
Ppil3	317
Nif3l1	532
Orc2	1224
Fam126b	305
Ndufb3	673
Gm20257	11
Als2cr12	16
Cflar	477
Casp8	585
Trak2	1122
Stradb	65
Als2cr11	5
Tmem237	327
Mpp4	1
Als2	428
Cdk15	3
Fzd7	349
Gm973	0
Sumo1	924
Nop58	5125
Snord70	1
Snord11	0
Bmpr2	1247
Fam117b	389
Ica1l	0
Wdr12	1151
Carf	78
Nbeal1	222
Cyp20a1	452
Abi2	811
Raph1	618
Cd28	0
Ctla4	0
Icos	0
9530026F06Rik	0
Pard3b	1
Pard3bos2	0
Nrp2	3356
4930487H11Rik	1
Ino80d	410
Ino80dos	9
Ndufs1	1873
Eef1b2	4735
Snora41	0
Gpr1	0
Zdbf2	0
Adam23	0
Dytn	0
Mdh1b	0
Fastkd2	469
4933402D24Rik	2
Gm13749	0
Klf7	87
Mir6899	0
Creb1	662
Mettl21a	156
2810408I11Rik	77
Ccnyl1	430
Fzd5	106
Plekhm3	42
Akr1cl	0
Cryge	0
Crygd	0
Crygc	0
Crygb	0
Cryga	0
D630023F18Rik	0
Idh1	221
Pikfyve	436
Pth2r	0
Crygf	0
Map2	12
Unc80	0
Rpe	393
Kansl1l	45
Acadl	718
Myl1	1
Lancl1	184
Cps1	0
Erbb4	0
Ikzf2	58
Spag16	0
Vwc2l	0
Bard1	375
Abca12	0
Atic	7824
Fn1	9576
Apol7d	3
Gm8883	1
4933417E11Rik	1
Mreg	93
D230017M19Rik	3
Pecr	163
Tmem169	1
Xrcc5	1021
March4	0
Smarcal1	370
Ankar	0
Rpl37a	4847
Igfbp2	0
Igfbp5	0
Tnp1	0
1700027A15Rik	0
Pinc	0
D530049I02Rik	0
6030407O03Rik	0
Mir6351	0
Tns1	15
Rufy4	0
Cxcr2	0
Cxcr1	0
Mir1928	0
Arpc2	5422
Gpbar1	0
Aamp	2127
Pnkd	198
Tmbim1	1266
Catip	0
Slc11a1	7
Ctdsp1	2330
Mir26b	0
Vil1	1
Usp37	1224
Cnot9	2983
Plcd4	20
Zfp142	862
Bcs1l	324
Rnf25	468
Stk36	20
Ttll4	1789
Cyp27a1	5
Prkag3	1
Wnt6	4
Wnt10a	24
Gm16582	0
Cdk5r2	0
Fev	0
Cryba2	0
Mir375	0
Cfap65	0
Ihh	10
Nhej1	52
Slc23a3	4
Cnppd1	916
Retreg2	1153
Zfand2b	183
Abcb6	1475
Atg9a	953
Ankzf1	396
Glb1l	36
Stk16	1441
Tuba4a	1120
A630095N17Rik	0
Dnajb2	459
Ptprn	32
Resp18	0
Dnpep	751
Des	0
Gm15179	0
Speg	1
Gmppa	456
Asic4	0
Chpf	2042
Tmem198	48
Obsl1	1704
Inha	94
Stk11ip	478
Slc4a3	218
Gm17751	0
Mir6343	0
Epha4	0
Mir6352	0
Pax3	67
Sgpp2	7
Farsb	2606
Mogat1	0
Acsl3	1334
Utp14b	215
Gm29536	0
Kcne4	0
Scg2	0
Ap1s3	0
Wdfy1	567
Mrpl44	592
Serpine2	0
Fam124b	0
Cul3	4522
1700016L21Rik	0
Dock10	1
Nyap2	0
Mir6344	0
Irs1	1893
Rhbdd1	1262
Col4a4	3
Col4a3	0
Mff	1582
Tm4sf20	2
Agfg1	2504
Slc19a3	0
Krtap28-13	0
Ccl20	0
Daw1	0
Sphkap	0
Pid1	30
Mir6353	0
Dner	1
Mir5126	0
Trip12	6401
Fbxo36	39
Slc16a14	0
A530032D15Rik	0
Gm7609	0
C130026I21Rik	4
Sp110	1
Sp140	3
Sp100	32
A630001G21Rik	3
Mir8096	0
9930111H07Rik	0
Cab39	1615
Itm2c	533
4933407L21Rik	0
Gpr55	0
Spata3	0
2810459M11Rik	0
Psmd1	4225
Htr2b	5
Armc9	85
Gm28626	0
B3gnt7	0
Ncl	29045
Snora75	2
Gm24148	3
Snord82	0
C130036L24Rik	16
Nmur1	1
Tex44	0
Ptma	14217
Pde6d	222
Cops7b	397
Nppc	0
Dis3l2	246
Alppl2	0
Alpi	0
Akp3	0
Ecel1	0
Prss56	6
Chrnd	0
Chrng	0
Eif4e2	1826
Efhd1	0
Gigyf2	1311
Kcnj13	3
Snorc	0
Ngef	23
Neu2	1
Inpp5d	0
Gm33517	0
Atg16l1	533
Scarna6	0
Sag	0
Dgkd	1341
Gm19582	0
Usp40	572
Ugt1a10	0
Ugt1a9	0
Ugt1a7c	41
Ugt1a6b	0
Ugt1a6a	0
Ugt1a5	0
Ugt1a2	0
Dnajb3	0
Ugt1a1	0
Mroh2a	0
Hjurp	143
6430706D22Rik	0
A730008H23Rik	0
Trpm8	0
Spp2	0
Glrp1	168
Gm19589	1
Arl4c	975
Platr5	0
1700067G17Rik	0
Sh3bp4	416
C030007H22Rik	0
Agap1	995
4933400F21Rik	0
Gbx2	68
Asb18	0
Iqca	0
Ackr3	34
Cops8	1065
Col6a3	9028
Mlph	0
Prlh	0
Rab17	0
Lrrfip1	3209
Rbm44	0
Ramp1	0
Ube2f	661
Scly	135
Espnl	14
Klhl30	0
Erfe	0
Ilkap	665
1700020N18Rik	0
Hes6	70
Per2	49
Traf3ip1	248
Asb1	406
Twist2	2036
Hdac4	347
Ndufa10	1590
Mir6900	0
Olfr1416	0
Olfr1415	0
Olfr1414	0
Olfr1413	0
Olfr1412	0
Olfr1411	0
Olfr1410	0
Olfr12	0
Cops9	540
Otos	0
Gpc1	2916
Mir149	0
Ankmy1	0
Dusp28	15
5033417F24Rik	0
Rnpepl1	284
9430060I03Rik	1
Capn10	162
Gpr35	0
Aqp12	0
Kif1a	0
Agxt	0
2310007B03Rik	0
Crocc2	1
Sned1	0
Mir6901	0
Mterf4	74
Gm28535	3
Pask	251
Ppp1r7	857
Mir6902	0
Mir6345	0
Ano7	0
Hdlbp	9882
Sept2	3742
Farp2	119
Stk25	571
Bok	696
Thap4	546
Atg4b	571
Dtymk	1078
Ing5	752
D2hgdh	66
Gal3st2	0
Gal3st2b	0
Gal3st2c	0
Neu4	0
Pdcd1	0
4930440C22Rik	0
Fam174a	62
St8sia4	0
4930598F16Rik	0
1700063A18Rik	0
4930533P14Rik	0
Slco4c1	0
Panct2	0
Slco6b1	0
Slco6c1	0
D1Ertd622e	414
Ppip5k2	1077
Gin1	138
Pam	2222
B230216N24Rik	1
1810006J02Rik	0
Gm29461	0
Slco6d1	0
Cntnap5b	0
Gm20268	0
Cdh20	0
Rnf152	1
Gm17634	0
Pign	766
Relch	384
Tnfrsf11a	2
Gm7160	25
Zcchc2	1041
Gm20753	0
Phlpp1	717
Bcl2	193
Mir3473f	0
Kdsr	398
Vps4b	1011
Serpinb5	0
Serpinb12	0
Serpinb13	0
Serpinb3a	0
Serpinb3d	0
Serpinb3b	0
Serpinb3c	0
Serpinb11	0
Serpinb7	0
Serpinb2	1
Serpinb10	0
Serpinb8	21
D830032E09Rik	0
Cdh7	0
Cdh19	0
Dsel	205
Gm32810	0
Cntnap5a	0
Tsn	1485
Nifk	1272
Clasp1	1118
2900060B14Rik	1
Tfcp2l1	1
Gli2	12
Mir6346	0
Inhbb	0
Ralb	925
Tmem185b	77
3830432H09Rik	1
Epb41l5	94
Ptpn4	260
Tmem177	99
Cfap221	0
Sctr	0
Tmem37	0
Dbi	631
3110009E18Rik	26
Steap3	818
C1ql2	0
Marco	0
En1	310
Celrr	0
Insig2	255
Ccdc93	698
Htr5b	0
Ddx18	1860
Gm28590	0
Dpp10	0
Actr3	7821
Slc35f5	682
Gpr39	0
Lypd1	0
Nckap5	0
Mgat5	236
Tmem163	1
Acmsd	0
2900009J06Rik	3
Ccnt2	684
Map3k19	0
Rab3gap1	816
Zranb3	255
R3hdm1	2368
Mir128-1	0
Ubxn4	2852
Lct	2
Mcm6	6908
Dars	1069
Cxcr4	0
Thsd7b	0
Cd55b	0
Gm15674	0
Cd55	0
Zp3r	0
C4bp	0
C4bp-ps1	0
Pfkfb2	351
Yod1	310
AA986860	6
Gm28856	0
Fcamr	0
Pigr	0
Fcmr	0
Il24	0
Il20	0
Il19	0
Il10	0
Mapkapk2	2689
Dyrk3	363
Eif2d	0
Rassf5	255
Ikbke	52
Srgap2	1630
Fam72a	224
Avpr1b	0
Ctse	0
Rab7b	231
Slc26a9	0
Pm20d1	0
Slc41a1	1080
Rab29	0
Nucks1	5919
Slc45a3	5
Elk4	329
Mfsd4a	59
Cdk18	0
Lemd1	0
Mir135b	0
Klhdc8a	0
Nuak2	3
Tmcc2	763
Dstyk	528
Rbbp5	1056
Tmem81	37
Cntn2	0
Nfasc	0
Gm10538	0
Lrrn2	0
Mdm4	1365
Pik3c2b	258
Ppp1r15b	4385
Plekha6	5
Gm19461	0
Golt1a	0
Kiss1	0
Ren2	0
Ren1	0
Etnk2	0
Sox13	2
Snrpe	1661
Zc3h11a	3042
Zbed6	963
Lax1	0
Atp2b4	4
Mir6903	0
Optc	0
Prelp	0
Fmod	1
Btg2	43
Chit1	0
Chil1	0
Mybph	0
Adora1	1
Myog	0
Ppfia4	2
Tmem183a	1993
4933406M09Rik	0
Cyb5r1	2347
Adipor1	2815
Klhl12	622
Rabif	559
Mgat4e	0
Kdm5b	280
Syt2	0
Ppp1r12b	112
Ube2t	257
Lgr6	8
Ptprv	0
Ptpn7	5
Arl8a	1282
Gpr37l1	0
Elf3	0
Rnpep	1081
Timm17a	2305
Lmod1	0
Shisa4	255
Ipo9	5471
Nav1	3567
Mir1231	0
Gm4793	0
Csrp1	1089
Phlda3	741
Tnni1	0
Lad1	0
Tnnt2	137
Pkp1	0
Igfn1	0
Tmem9	759
Ascl5	0
Cacna1s	0
Gm15850	0
Kif21b	0
Mroh3	0
Inava	12
Gpr25	0
Camsap2	2335
9230116N13Rik	5
Ddx59	154
Kif14	763
Zfp281	674
Gm19705	6
Platr22	0
Nr5a2	0
Mir181a-1	0
Mir181b-1	0
Ptprc	7
Atp6v1g3	0
Nek7	2502
Gm5833	0
Lhx9	13
2310009B15Rik	199
1700019P21Rik	0
Dennd1b	540
4930596I21Rik	0
Crb1	1
4933436E23Rik	0
Gm34816	0
Zbtb41	2077
Aspm	2237
F13b	0
Cfhr1	0
Gm4788	0
Cfhr2	0
Cfh	63
Kcnt2	64
4930590L20Rik	0
Cdc73	1034
B3galt2	0
Glrx2	189
Trove2	1198
Uchl5	1009
Rgs2	69
Rgs13	0
Rgs1	0
Rgs21	0
Rgs18	0
Brinp3	1
Pla2g4a	790
Ptgs2os	64
Ptgs2	10287
Ptgs2os2	386
Pdc	0
2310030A07Rik	0
Odr4	712
Tpr	7263
Prg4	0
Hmcn1	0
C730036E19Rik	0
Ivns1abp	3174
Swt1	307
Trmt1l	513
Mir7682	0
Rnf2	1054
Fam129a	5
2810414N06Rik	7
Edem3	933
1700025G04Rik	568
Tsen15	425
Colgalt2	0
Rgl1	3737
Apobec4	0
Arpc5	3558
Ncf2	0
Smg7	2344
Nmnat2	1
Lamc2	417
Lamc1	7601
E330020D12Rik	0
Shcbp1l	1
Dhx9	8330
Npl	0
Rgs8	0
C230024C17Rik	0
Rgs16	173
Rnasel	14
Rgsl1	0
Teddm2	0
Teddm1b	0
Teddm1a	0
Mir8114	0
Glul	451
Zfp648	0
4930452N14Rik	0
4930532M18Rik	0
Cacna1e	0
Gm9530	5
Ier5	1198
Mr1	46
Stx6	662
Xpr1	922
Gm5532	1
Acbd6	967
Lhx4	0
Qsox1	1105
Cep350	1278
Tor1aip1	1158
Tor1aip2	2120
Fam163a	0
Tdrd5	0
Nphs2	0
Axdnd1	2
Soat1	1350
Abl2	4271
Tor3a	373
Fam20b	1527
Ralgps2	0
Angptl1	0
Tex35	0
Rasal2	1081
2810025M15Rik	771
Cryzl2	0
Gm15486	0
Sec16b	390
Brinp2	0
Astn1	0
Mir488	0
Pappa2	0
Cop1	1147
Pou5f1-rs1	0
Scarna3a	0
Mir1843b	0
Tnr	0
4930523C07Rik	15
4930562F07Rik	0
Tnn	0
Mrps14	715
Cacybp	4426
Rabgap1l	544
Mir1927	2
Gpr52	2
Rc3h1	905
Serpinc1	1
Zbtb37	115
Gas5	3733
Snord47	15
Dars2	689
Cenpl	330
Klhl20	725
Ankrd45	3
Tex50	0
Prdx6	4480
Tnfsf4	0
Tnfsf18	0
Fasl	0
Suco	473
4930558K02Rik	0
Pigc	203
Dnm3	0
2810442N19Rik	0
Dnm3os	101
Mir199a-2	0
Mir214	0
Mettl13	547
Vamp4	430
Myoc	0
Myocos	0
Prrc2c	9553
Fmo4	0
Fmo1	7
Fmo2	0
Fmo6	0
Fmo3	0
Mroh9	0
Prrx1	2147
Gorab	290
Mettl11b	0
Kifap3	639
